"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"GOBP_ACTIN_FILAMENT_BASED_PROCESS",0.000212539851222104,0.00748852031725669,-0.371698773528315,-1.64990848819572,0,345,"Abl;Act42A;Act57B;Act88F;arm;capu;ck;dsh;ena;fliI;FER;Gpdh1;gro;Hsp26;Hsp67Bc;janA;Arpc1;Mp20;Atpalpha;ninaC;Pkc98E;qua;shi;stau;bs;Tm2;kst;zfh1;TkR99D;mys;otk;hop;cdi;Calr;alpha-Cat;Myo61F;Cdc42;Sdc;cora;kermit;Spn;msn;dia;jar;RyR;babo;cpb;Moe;Nos;tsr;wts;Ank;Hem;Cdc2rk;Cdk5;cher;Shc;Lis-1;Vang;Drip;Past1;Fak;Pi3K21B;chb;Nup154;vimar;CRMP;gek;RhoGEF2;CG3630;Fim;Crk;DAAM;RhoGAP1A;Cortactin;CalpB;Tsc1;RhoGAPp190;Amph;Cdk5alpha;Kank;cindr;Sec71;Sur;Lnk;GMF;aru;ssh;CG11436;CG4041;pigs;pod1"
"GOBP_ANIMAL_ORGAN_MORPHOGENESIS",0.000190041809198024,0.00748852031725669,0.36866072189578,1.66572703633001,0,456,"Acph-1;Act79B;Appl;Dll;bi;cad;eya;Sap-r;Hr3;Pka-C3;dpp;Dr;emc;fj;fkh;Actn;tj;fy;gdl;Galphai;H2.0;Hsp23;in;Jra;kel;kto;dlg1;Sos;Lim3;pho;robo2;nau;ninaB;osp;Raf;pnr;put;Ras85D;rl;run;Sce;sd;smo;sn;so;Sod1;tkv;Tm1;Treh;tsh;alphaTub85E;tup;up;Ten-m;slp2;pros;N;Mlc-c;ci;bap;Su(fu);ash1;sv;ple;Ets65A;Ets21C;lbl;dpn;Wnt5;Rac1;SerT;Wnt4;l(2)03659;CG10939;Sema1a;byn;Pp2B-14D;Aldh;CalpA;Syx1A;Rac2;Rho1;croc;sty;Nf1;jumu;tap;unpg;HDAC1;ara;fz2;toy;stck;pug;Dad;Abi;Ptx1;sdk;Xbp1;fus;Hs2st;gbb;stan;p38b;Actbeta;Bap60;PlexB;PlexA;Smox;Eph;Adar;Nipped-B;SPARC;Gmap;Six4;drpr;CG2082;Taf10;Ilk"
"GOBP_BEHAVIOR",0.000211909302818394,0.00748852031725669,-0.332861390197007,-1.48732105729073,0,369,"Abl;acj6;nAChRbeta1;Ama;dsh;bsh;exd;hth;if;mnd;Atpalpha;ort;per;Pgi;Pkc98E;rb;rut;sr;Su(var)2-10;tll;Egfr;trx;bs;ct;Ptp99A;mew;Gad1;Cbp53E;zfh2;Plc21C;TkR99D;mys;fd96Cb;nmd;Vha55;dac;CanA1;Itpr;GstS1;Lac;Lcch3;Rbp9;Uch;CycD;Tbh;Nmdar1;Spn;scat;Snap25;Mef2;Mvl;AcCoAS;mtd;Cdk5;Deaf1;Dhc93AB;Nrx-IV;Hr38;eIF4E1;Lis-1;nrv1;Acer;sba;Rh6;mGluR;Gcn5;Clk;eIF4G1;CG2924;Optix;mbt;homer;Fen1;CalpB;X11L;Tsc1;Pten;Eaat2;Eaat1;Eb1;fz4;beta4GalNAcTA;LManII;htt;kirre;sut3;Sur;nAChRalpha5;GMF;aru"
"GOBP_CELL_ADHESION",0.000211729832733432,0.00748852031725669,-0.354543387509394,-1.62024452532941,0,478,"Abl;Act42A;Ama;arm;arr;Col4a1;csw;Lar;dx;Fas2;flw;FER;ftz-f1;fz;Galphas;grn;if;Prosbeta6;LanA;lz;mnd;mor;Pepck1;pk;Pkc98E;pnt;rb;sax;sgg;sta;Su(dx);Egfr;betaTub85D;bs;Pp1-87B;Tm2;Ser;Wnt2;Ptp4E;Ptp99A;neb;Vinc;mew;zfh2;hh;fs(1)h;mys;Su(H);otk;elB;hop;cdi;14-3-3zeta;Arl2;Mbs;Calr;Psc;alpha-Cat;Klc;Lac;Dsor1;Cdc42;Itgbn;Sdc;pll;msn;Dif;fra;Moe;Snr1;tsr;Ank;Hem;Pxn;Ret;Bgb;Bro;CASK;Cdk5;Nrx-IV;cher;Hr38;Pi3K92E;Shark;Shc;tty;NetB;nrv1;Cdk4;Stat92E;Cbl;mspo;Fak;Pi3K21B;chb;dimm;Prosalpha7;Flo1;Crk;Torsin;mbt;RhoGAP1A;Cortactin;tna;Tsc1;RhoGAPp190;Pten;Prosbeta3;Ndg;fz4;Cdk5alpha;beta4GalNAcTA;Kank;cindr;kirre;TM9SF4;Lnk;onecut;alpha-Catr;Prosbeta5"
"GOBP_CELL_CELL_ADHESION",0.000211550666384599,0.00748852031725669,-0.38960619210306,-1.71079733873955,0,309,"Abl;Act42A;Ama;arm;arr;csw;Lar;dx;Fas2;FER;ftz-f1;Galphas;grn;if;Prosbeta6;LanA;lz;mnd;mor;Pepck1;pk;pnt;rb;sax;Su(dx);Egfr;betaTub85D;bs;Pp1-87B;Ser;Wnt2;Ptp99A;Vinc;mew;hh;fs(1)h;mys;otk;elB;hop;14-3-3zeta;Psc;alpha-Cat;Lac;Dsor1;Itgbn;Sdc;pll;msn;Dif;fra;Moe;Snr1;Ank;Hem;Ret;Bgb;Bro;cher;Hr38;Pi3K92E;Shark;Shc;tty;NetB;nrv1;Stat92E;Cbl;Fak;dimm;Prosalpha7;Flo1;mbt;tna;Prosbeta3;Cdk5alpha;cindr;kirre"
"GOBP_CELL_CYCLE_PHASE_TRANSITION",0.000209643605870021,0.00748852031725669,-0.366555321230691,-1.62206835843852,0,329,"Act42A;Mps1;aurA;Cam;csw;CycB;ecd;exd;E(z);dup;hay;Hsc70-1;Prosbeta6;Rcc1;mor;mus101;Blm;ovo;rod;sax;shi;spn-A;spn-D;Su(var)2-10;sw;Egfr;trc;Cdk2;mts;neb;shtd;Mdr49;Plc21C;fs(1)h;mys;Xpc;Eip63E;Cks30A;CycD;Taf1;CycE;atms;Spn;babo;Moe;RnrL;RnrS;Snr1;Wee1;wts;ctp;Cdc2rk;Cdk5;eIF4E1;Cul1;Rab11;Rbf;Cdk4;mre11;ko;chb;Sin3A;qkr58E-2;Clk;Prosbeta2;Prosalpha7;eIF4G1;robl;Optix;Bub3;Roc1a;Nsun2;Ubc10;Taf10b;Pten;Prosbeta3;Hus1-like;Dyrk3;Kank;RfC38;aru;SoxN;REG;Prosbeta5"
"GOBP_CELL_JUNCTION_ASSEMBLY",0.00020708221163802,0.00748852031725669,-0.401784444997524,-1.71565134141314,0,236,"Abl;acj6;Act42A;Ama;arm;cin;Lar;dsh;FER;fz;if;LanA;numb;pk;Pkc98E;sax;shi;stau;Egfr;bs;ct;Wnt2;Ptp4E;Vinc;mew;Rap1;mys;elB;cdi;Arl2;alpha-Cat;Lac;Lcch3;Myo61F;Cdc42;Itgbn;Sdc;cora;Spn;msn;Mef2;tsr;wts;Cdk5;Nrx-IV;mirr;drl;NetB;caup;Acer;Fak;chb;CRMP;eIF4G1;Chd3;IKKbeta;Flo1;Crk;RhoGAP1A;Cortactin;siz;par-6;Tsc1;Pten"
"GOBP_CELL_JUNCTION_ORGANIZATION",0.000212134068731438,0.00748852031725669,-0.370270171085751,-1.65681519439044,0,374,"Abl;acj6;nAChRbeta1;Act42A;Act57B;Act88F;Ama;arm;Col4a1;cin;Lar;dsh;FER;fz;if;LanA;mnd;neur;numb;ort;pk;Pkc98E;sax;shi;stau;Egfr;betaTub85D;bs;boca;ct;Wnt2;Ptp4E;Vinc;mew;Ets97D;Syn;Rap1;mys;otk;elB;cdi;14-3-3zeta;Arl2;alpha-Cat;Lac;Lcch3;Myo61F;Dsor1;Cdc42;Itgbn;Sdc;cora;Spn;msn;babo;Mef2;Moe;tsr;wts;Ank;Cdk5;Nrx-IV;mirr;drl;Lis-1;NetB;Vang;caup;Acer;Fak;Pi3K21B;chb;CRMP;dimm;eIF4G1;Chd3;IKKbeta;Fim;Slip1;Flo1;Crk;DAAM;mbt;homer;RhoGAP1A;Cortactin;siz;par-6;Tsc1;Pten;Eaat1;Eb1;Cdk5alpha;cindr;kirre"
"GOBP_CELL_MORPHOGENESIS",0.000211774671749259,0.00748852031725669,-0.351471324719878,-1.60898377423678,0,485,"Abl;acj6;Act42A;Act57B;Act88F;arm;aurA;ck;csw;Lar;dsh;ena;Fas2;FER;grn;Hsp26;Hsp67Bc;numb;pip;pk;rb;rut;sgg;shi;sina;stau;tll;Egfr;betaTub85D;ptc;ush;bs;Tm2;ct;Wnt2;Ptp4E;Ptp99A;unk;Vinc;mew;zfh1;hh;mys;otk;C15;Gdi;fd96Cb;14-3-3zeta;Mbs;CanA1;Itpr;alpha-Cat;Lac;Lcch3;Rbp9;Dsor1;Uch;woc;Cdc42;htl;Sdc;cora;Gug;msn;dia;scat;cpb;fra;Mef2;Moe;Mvl;tsr;Wee1;wts;Ank;Hem;Ret;pnut;Cdk5;Nrx-IV;Rnp4F;cher;Hr38;Hr96;drl;tty;Lis-1;NetB;Rbf;Vang;mael;Khc-73;Fak;chb;Sin3A;CRMP;Lip3;wit;Fim;trio;Plap;Flo1;Crk;unc-13;mbt;Cortactin;par-6;RhoGAPp190;Pten;Lim1;Eaat1;Eb1;fz4;Cdk5alpha;beta4GalNAcTA;cert;Kank;cindr;kirre"
"GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION",0.000211014982063727,0.00748852031725669,-0.382358301175762,-1.68297526513645,0,318,"Abl;acj6;Act42A;Act57B;Act88F;ck;csw;Lar;dsh;ena;Fas2;grn;numb;pip;pk;rut;sgg;shi;sina;stau;tll;Egfr;betaTub85D;ptc;bs;ct;Wnt2;Ptp4E;Ptp99A;unk;Vinc;zfh1;hh;mys;otk;C15;Gdi;fd96Cb;14-3-3zeta;CanA1;alpha-Cat;Lcch3;Rbp9;Dsor1;Uch;Cdc42;htl;Sdc;Gug;msn;fra;Mef2;Mvl;tsr;Ank;Ret;Cdk5;Nrx-IV;Hr38;drl;Lis-1;NetB;Rbf;Vang;Khc-73;Fak;chb;Sin3A;CRMP;wit;Fim;trio;Flo1;Cortactin;par-6;RhoGAPp190;Pten;Lim1;Eaat1;Eb1;fz4;Cdk5alpha;beta4GalNAcTA;cindr"
"GOBP_CELL_PROJECTION_MORPHOGENESIS",0.000212224108658744,0.00748852031725669,-0.382081599096767,-1.70017441900339,0,351,"Abl;acj6;Act42A;Act57B;Act88F;arm;aurA;csw;Lar;dsh;ena;Fas2;grn;numb;pip;pk;rut;sgg;shi;sina;stau;tll;Egfr;betaTub85D;ptc;bs;ct;Wnt2;Ptp4E;Ptp99A;Vinc;zfh1;hh;mys;otk;C15;Gdi;fd96Cb;14-3-3zeta;Mbs;CanA1;alpha-Cat;Lac;Lcch3;Rbp9;Dsor1;Uch;Cdc42;htl;Sdc;cora;Gug;msn;scat;fra;Mef2;Mvl;tsr;Wee1;Ank;Hem;Ret;Cdk5;Nrx-IV;Hr38;drl;Lis-1;NetB;Vang;Khc-73;Fak;chb;Sin3A;CRMP;wit;trio;Plap;Flo1;unc-13;mbt;Cortactin;par-6;RhoGAPp190;Pten;Lim1;Eb1;fz4;Cdk5alpha;beta4GalNAcTA;Kank;cindr;kirre"
"GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS",0.000211954217888936,0.00748852031725669,-0.350048524080678,-1.56377706044084,0,368,"acj6;adp;by;CkIIbeta;csw;dor;E(z);FER;ftz-f1;Galphas;grn;Hex-C;Hsc70-2;Ide;mor;Atpalpha;or;Pepck1;per;Pkc98E;Rm62;rut;sad;sgg;Su(var)2-10;tll;B52;Plc21C;mys;Ac76E;Bx42;hop;14-3-3zeta;Top1;gig;Calr;Psc;PpD3;Myo61F;Dsor1;Taf1;Phb2;Hmgs;blw;scat;Dif;Smyd3;Mef2;Moe;tsr;wts;Rel;Hr38;Hydr2;eIF4E1;Hr78;Hr96;Shc;Cpr;Rbf;Drip;Acer;sba;dos;Stat92E;CG2187;Rga;Orct;Gcn5;Fak;CtBP;Pi3K21B;Alas;Ac13E;vimar;Clk;chico;Neos;Crk;Sik2;Roc1a;tna;Ubc10;Axn;Ugt37C1;Ugt37A1;Kank;Hey;CAH1;sut3;Lnk"
"GOBP_CELLULAR_RESPONSE_TO_LIPID",0.000210349179638199,0.00748852031725669,-0.373786470893191,-1.6490493820747,0,322,"Abl;acj6;arr;cact;cn;csw;CycB;dor;FER;fz;Galphas;grn;Hsc70-2;mnd;Atpalpha;Pepck1;per;Pkc98E;Rm62;rut;sad;sgg;Su(var)2-10;tll;Egfr;ptc;Wnt2;Klp67A;Mdr65;Plc21C;Rap1;otk;Ac76E;Bx42;elB;hop;14-3-3zeta;Calr;Psc;PpD3;Jhe;hep;Taf1;htl;emp;pll;Phb2;Hmgs;atms;Spn;blw;scat;Dif;Smyd3;Mef2;Nos;wts;Ret;Rel;Hr38;Hydr2;eIF4E1;Hr78;Hr96;Shark;Drip;crq;Cdk4;snRNP-U1-70K;CG2187;Rga;mspo;Fak;Tsf1;Clk;chico;Plap;RhoGAP1A;CalpB;tna;Ubc10;Axn;Ugt37C1;Ugt37A1;fz4;CG4757;Kank;Hey"
"GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND",0.000212675457252233,0.00748852031725669,-0.345559901503296,-1.552188941758,0,392,"Abl;acj6;mAChR-A;nAChRbeta1;Act42A;adp;arm;by;csw;E(z);FER;Galphas;Gpdh1;grn;Hex-C;Hsf;Ide;mle;mnd;mor;Blm;Atpalpha;or;Pepck1;rut;sgg;spn-A;sr;Cdk2;B52;Plc21C;Rap1;mys;Ac76E;hop;14-3-3zeta;Top1;gig;Itpr;alpha-Cat;Galphaf;Lcch3;Myo61F;Dsor1;Taf1;Nmdar1;Hmgs;Spn;dia;blw;Dif;RyR;Mef2;tsr;Nca;Cdk5;Gycbeta100B;Rel;cher;Hr38;Shark;Shc;Cpr;Rbf;Drip;Acer;ATPsynO;sba;dos;Stat92E;CG2187;Orct;Gcn5;Fak;Pi3K21B;Alas;Ac13E;Sin3A;vimar;chico;Neos;Crk;Sik2;Roc1a;Eaat2;Eaat1;CG11403;RecQ5;Cdk5alpha;Kank;CAH1;sut3;Sur;Lnk;nAChRalpha5;trbl;Tollo;ssh"
"GOBP_CHROMOSOME_ORGANIZATION",0.000211148648648649,0.00748852031725669,-0.354101121392995,-1.55727477826633,0,313,"Abl;Act42A;Mps1;arm;aurA;CycB;dup;hay;Hsc70-1;Hsc70-2;Rcc1;mei-9;mor;mus101;Blm;okr;pk;rod;spn-A;spn-D;sw;Pp1-87B;Cdk2;neb;Klp67A;Klp68D;shtd;Rrp1;His3.3B;TfIIB;Top1;hep;128up;CycE;LamC;Phb2;Uch-L5;Iswi;Snr1;wts;ctp;Irbp;cher;CCT3;glu;nonA-l;tos;SMC3;Rab11;Rbf;mael;Pitslre;smid;Smg5;mre11;Gcn5;chb;Nup154;nudC;DCTN2-p50;san;robl;aurB;Bub3;Fen1;Hus1-like;Axn;CG11403;Eb1;CCT6;Tnks;Drep4;Ercc1"
"GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT",0.000190041809198024,0.00748852031725669,0.335769419860657,1.52467203702064,0,494,"Act5C;AnxB10;Dll;bi;cad;eya;cta;cv-2;Pka-C3;dpp;Dr;emc;Actn;Jra;kto;Sos;Ca-alpha1D;l(2)gl;pho;robo2;Pkc53E;pnr;put;r;Ras85D;Ras64B;rl;sd;sl;smo;so;ss;tkv;Tm1;tup;usp;vap;Zw;Cdk1;up;Ptp10D;CrebA;Ten-m;pros;Fur2;N;Mlc-c;inaC;ci;Su(fu);sv;ple;PCNA;lbl;CanB;dpn;Wnt5;ATPsynbeta;Rac1;AP-1-2beta;Dcp-1;fbl;Sema1a;Sema2a;HLH3B;byn;E2f1;Aldh;Calx;Rac2;Rho1;croc;sty;Mlp84B;Nf1;Pi3K68D;jumu;unpg;p38a;ara;wun;fz2;Ork1;toy;Drice;pug;Pdk1;Dad;Spred;Ptx1;Xbp1;gbb;Sirt1;p38b;Actbeta;Mat1;Scgdelta;Bap60;PlexB;PlexA;Smox;HDAC3;Eph;Mhcl;Rok;Nipped-B;SPARC;Gmap;Ulp1;CG2082;MBD-like;ric8a;l(1)G0289;Ilk"
"GOBP_CRANIAL_NERVE_MORPHOGENESIS",0.000198059021588433,0.00748852031725669,0.791471218120371,2.00497062442357,0,15,"nAChRalpha1;tj;Sh;so;sv;Sema2a;tap;PlexB;PlexA;Eph;Adar"
"GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM",0.000211819529760644,0.00748852031725669,-0.324012662673297,-1.45151506126673,0,378,"aurA;ben;cact;Cam;csw;dx;Gapdh1;grn;Hex-C;Hsc70-2;Prosbeta6;mle;Rpn8;neur;Pkc98E;Pu;rb;ref(2)P;rk;sta;Su(dx);betaTub85D;mts;Ac76E;hop;Gdi;14-3-3zeta;Myo61F;Cdc42;RNaseX25;pll;Phb2;Dif;Iswi;Mvl;Nos;wts;Irbp;Rab2;Rel;cher;Vps26;Pi3K59F;Pi3K92E;Rpt2;Shark;Ubc4;abs;Cul1;nonA-l;nrv1;Rab19;Drip;Stat92E;Ubc84D;mspo;stumps;Pi3K21B;Tsf1;Sin3A;RpL39;Prosbeta2;Prosalpha7;IKKbeta;Crk;Torsin;Roc1a;Srpk79D;Ubc10;Prosbeta3;CG2930;Rpt5;Rpt4;Rpt3;Rpn6;Rpn5;Rpn2;Rpn12;Rpn11;Rpn1;CG3473;AlaRS-m;Tollo;REG;Prosbeta5;Btnd;Ppt1;CG1785;CG12121;Usp7;Set2;Tat;PGRP-LE;CG5445;Ubqn;cactin;CG15445;galectin;CG11374;CG17075;Prosbeta4R2;CG3165;OtopLb"
"GOBP_DEVELOPMENTAL_GROWTH",0.000209819555182543,0.00748852031725669,-0.361220977013514,-1.59926806242922,0,331,"Abl;acj6;nAChRbeta1;adp;arm;asp;aurA;by;salr;csw;CycB;dsh;eas;E(z);FER;ftz-f1;fz;Galphas;grn;Hsf;lz;pk;prd;sgg;shi;tld;Egfr;ptc;ush;bs;Wnt2;Vinc;zfh1;Plc21C;hh;mys;Su(H);otk;Gdi;CanA1;htl;Sply;Gug;scat;babo;fra;Mad;Mef2;Moe;tsr;wts;Cdk5;drl;Cpr;Lis-1;NetB;Vang;mael;sba;Stat92E;Gcn5;chb;Sin3A;wit;Fim;Plap;Oamb;ari-2;Optix;unc-13;mbt;Cortactin;CalpB;tna;X11L;Taf10b;Pten;Lim1;Eaat2"
"GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION",0.000204792135981978,0.00748852031725669,-0.471304253665659,-1.81489458593515,0,106,"arm;e(y)2;E(z);hay;dre4;su(sable);Pp1-87B;mts;hh;fs(1)h;Dsor1;TfIIFalpha;TH1;TfIIFbeta;TfIIS;atms;Rnp4F;Nelf-E;asun;Cbp80;EloB;MED6;CycT;Axn;MED18;RecQ5;NELF-B;MED15;chm;spt4;Spt6"
"GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING",0.000188893086513034,0.00748852031725669,0.352564247528236,1.56969110368157,0,381,"bru1;Dll;bi;cad;Pka-C1;eya;cta;dpp;Dr;en;fkh;tj;fy;in;Jra;kto;dlg1;l(2)gl;Myb;nau;Fib;put;rl;run;sd;smo;so;sog;sub;tkv;tup;usp;yrt;Ubc6;Fur1;pros;Fur2;drk;N;ci;bap;eIF2beta;Su(fu);sv;RpL7;pie;dpn;Wnt5;bys;Wnt4;Dcp-1;SsRbeta;pelo;Sema2a;Ssdp;byn;Aldh;CalpA;not;alien;Su(Tpl);croc;gcm;Nf1;Rala;oxt;spel1;unpg;Nlp;fz2;toy;pug;Abi;Ptx1;Taf8;bon;aay;CG32809;gbb;stan;scf;Bap55;PlexB;PlexA;Smox;HDAC3;Eph;Mhcl;Tip60;TTLL4A;SAK;Nipped-B;CSN3;Six4;CG6191;Ulp1;MBD-like;ric8a;Taf10"
"GOBP_EMBRYONIC_MORPHOGENESIS",0.00018964536317087,0.00748852031725669,0.386400699129062,1.68809265862491,0,314,"Dll;bi;Pka-C1;eya;cta;dpp;Dr;emc;en;fkh;tj;fy;H2.0;Hsp23;in;kto;dlg1;Sos;Ca-alpha1D;l(2)gl;nau;osp;pnr;put;rl;run;Sce;sd;smo;so;Sod1;sub;tkv;tsh;yrt;Klp98A;Ten-m;slp2;pros;drk;N;ci;bap;Hnf4;Su(fu);sv;ple;lbl;dpn;Wnt5;Rac1;Wnt4;Dcp-1;CG10939;Sema2a;HLH3B;lbe;byn;Aldh;Chi;Rac2;croc;gcm;sty;Rala;jumu;tap;unpg;HDAC1;ara;wun;fz2;Atu;toy;pug;Ptx1;Hira;bon;Hs2st;gbb;stan;Actbeta;PlexB;Smox;Eph;Rok;Nipped-B;SPARC;Six4;CG6191;CG2082;ric8a;Taf10"
"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT",0.00019293845263361,0.00748852031725669,0.403331007214337,1.70916120096205,0,233,"Dll;bi;cad;eya;dpp;Dr;emc;en;tj;fy;H2.0;Hsp23;Jra;kto;dlg1;l(2)gl;Myb;nau;osp;pnr;rl;run;sd;smo;so;Sod1;tkv;tra2;tsh;slp2;pros;Fur2;drk;N;ci;bap;Su(fu);sv;ple;lbl;dpn;Wnt5;Rac1;Wnt4;CG10939;HLH3B;Aldh;Rac2;croc;gcm;sty;jumu;tap;unpg;fz2;toy;pug;Ptx1;bon;gbb;RpL10;PlexB;PlexA;Smox;Eph;SAK;Nipped-B;SPARC;Rad23;Six4;Ulp1;CG2082;MBD-like;Taf10;lqf"
"GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS",0.000194704049844237,0.00748852031725669,0.444145737057731,1.79392816868555,0,155,"Dll;bi;eya;dpp;Dr;emc;tj;fy;H2.0;Hsp23;kto;dlg1;nau;osp;pnr;rl;run;sd;smo;so;Sod1;tsh;slp2;pros;N;bap;Su(fu);sv;ple;lbl;dpn;Wnt5;Rac1;Wnt4;CG10939;Aldh;Rac2;croc;sty;jumu;tap;unpg;fz2;toy;pug;Ptx1;gbb;Smox;Eph;Nipped-B;SPARC;Six4;CG2082"
"GOBP_EPITHELIAL_CELL_DIFFERENTIATION",0.000189609404626469,0.00748852031725669,0.368155283743926,1.59921952175277,0,297,"Ald1;awd;Dll;bi;cad;Dab;Sap-r;dnc;Pka-C3;dpp;Dr;emc;fkh;tj;ft;Grd;Hsp23;in;Jra;osp;pnr;put;r;ry;sev;smo;so;Sod1;yrt;Cdk1;porin;Ptp10D;ex;pros;N;ci;bap;sv;PCNA;noc;CanB;dpn;Wnt5;Gel;Rac1;Wnt4;Dcp-1;CG10939;pelo;lark;Pp2B-14D;Rac2;Rho1;croc;sty;tap;Rab10;HDAC1;Lgr1;sktl;toy;Drice;Rfx;Pdk1;Abi;Spred;Ptx1;Xbp1;cyc;fus;sns;gbb;Actbeta;Rilpl;Smox;Eph;Rok;msk;SAK"
"GOBP_EXPORT_FROM_CELL",0.000190294957183635,0.00748852031725669,0.327813271722133,1.4787831005537,0,447,"Ace;nAChRalpha1;nAChRalpha2;Ald1;AnxB10;bi;BicD;Pka-C1;Dab;dpp;EcR;fkh;tj;Gdh;Galphai;Galphao;kar;Khc;dlg1;l(2)gl;Raf;Pkc53E;put;sei;Sh;Syb;tup;wbl;nAChRbeta2;5-HT1A;Syt1;CrebA;Galphaq;Fur1;Rop;Fur2;N;inaC;TkR86C;Hnf4;por;sv;Shal;Rab3;Gel;Rac1;AP-1-2beta;SerT;l(2)03659;lark;Pp2B-14D;nSyb;Syx1A;nuf;Calx;Rac2;Nf1;Pi3K68D;Rala;nrv2;Rab10;phr6-4;sktl;Ork1;Surf4;14-3-3epsilon;Rfx;Pdk1;Osbp;cyc;Dap160;CG32809;Ac78C;gbb;Actbeta;Rab27;AkhR;moody;scf;Smox;Mgstl;Mhcl;Drp1;Rip11;Stam;Pfrx;Syt4;Hrd3;Rich;sut2;sut1;Fmr1"
"GOBP_FILOPODIUM_ASSEMBLY",0.0002040399918384,0.00748852031725669,-0.631476962990852,-2.02013504385379,0,39,"ena;neur;ninaC;shi;stau;bs;mys;Cdc42;Itgbn;Spn;babo;Moe;tty;Pi3K21B;CRMP;DAAM;cindr"
"GOBP_GROWTH",0.000211059518784297,0.00748852031725669,-0.346992913588346,-1.57538157969934,0,446,"Abl;acj6;nAChRbeta1;adp;arm;asp;aurA;by;salr;csw;CycB;dsh;eas;Eno;E(z);FER;ftz-f1;fz;Galphas;grn;Hsc70-2;Hsf;Hsp26;Hsp67Bc;lz;pk;prd;sax;sgg;shi;Su(dx);tld;Egfr;ptc;ush;bs;mts;Wnt2;neb;Vinc;zfh1;Plc21C;hh;mys;His3.3B;Su(H);otk;Gdi;14-3-3zeta;CanA1;Cdc42;htl;Sply;Gug;Spn;scat;l(2)efl;babo;fra;Mad;Mef2;Moe;tsr;wts;Cdk5;Set;drl;Cpr;Lis-1;NetB;Rbf;Vang;mael;Pitslre;sba;Stat92E;Gcn5;Rack1;chb;Sin3A;Cbp80;RhoGEF2;eIF4G1;wit;Fim;Plap;Crk;Oamb;ari-2;Optix;unc-13;mbt;Cortactin;CalpB;tna;X11L;Taf10b;Pten;Lim1;Eaat2;cindr;Hey;chm;Ercc1"
"GOBP_HEAD_DEVELOPMENT",0.000210260723296888,0.00748852031725669,-0.367697972055763,-1.66884004521112,0,442,"Abl;acj6;Act42A;Act88F;Pfas;Gart;arm;arr;asp;Cam;salr;csw;E(bx);exd;E(z);fu;fz;grn;hook;hth;kz;mnd;Atpalpha;numb;pk;Poxm;rdgB;sgg;svp;tll;Egfr;betaTub85D;ptc;zen;bs;Wnt2;neb;zfh1;Plc21C;hh;mys;Su(H);fd96Cb;14-3-3zeta;ey;Psc;alpha-Cat;Lac;Lcch3;Rbp9;Dsor1;Cdc42;Taf1;htl;Nmdar1;Sply;Gug;Spn;msn;dia;Uch-L5;Iswi;Mad;tsr;ctp;Awh;Cdk5;Nrx-IV;cher;Hr38;drl;otp;ktub;Lis-1;nrv1;Drip;ATPsynCF6;Cdk4;ATPsynB;sfl;Gcn5;Ag5r2;Sin3A;btv;Chd3;CG3857;chico;Crk;PHDP;Optix;RhoGAP1A;OdsH;tna;Tsc1;RhoGAPp190;Pten;Lim1;Grip84;Eaat2;Eaat1;Axn;fz4;Cdk5alpha;beta4GalNAcTA"
"GOBP_HEART_DEVELOPMENT",0.000191864927091328,0.00748852031725669,0.369381509909431,1.59627595959909,0,283,"bi;eya;dpp;Dr;emc;Actn;Jra;kto;Sos;Ca-alpha1D;pho;robo2;pnr;put;r;Ras85D;rl;sd;smo;so;tkv;Tm1;tup;usp;Zw;Cdk1;up;Ptp10D;Ten-m;pros;Fur2;N;Mlc-c;ci;Su(fu);sv;ple;PCNA;lbl;CanB;dpn;Wnt5;Rac1;AP-1-2beta;Dcp-1;byn;Aldh;Calx;Rac2;Rho1;croc;sty;Mlp84B;Nf1;jumu;p38a;ara;Ork1;Drice;pug;Dad;Spred;Ptx1;gbb;p38b;Actbeta;Mat1;Scgdelta;Bap60;PlexB;PlexA;Smox;HDAC3;Eph;Mhcl;Rok;Nipped-B;Gmap;Ulp1;CG2082;MBD-like;Ilk"
